Time,Frequency,V1,V12,V2,V23,V3,V31,I1,I2,I3,L1,L2,L3,Ln,R1,R2,R3,KA,KA1,KA2,KA3,KT,KT1,KT2,KT3,KV,KV1,KV2,KV3,A12,A23,A31,Q1,Q2,Q3,THDC1,THDC2,THDC3,THDP1,THDP2,THDP3,THDV1,THDV2,THDV3
1-05-20pm,50.088,246.7648,429.9007,247.7632,425.2718,243.9859,423.9748,0.07103799999999999,0.062201,0.059698999999999995,0.071631,0.062789,0.009632,0.0,-0.009196,-0.008572999999999999,-0.008731,0.047951999999999995,0.017676,0.015557,0.01472,0.047536999999999996,0.017539,0.015423999999999998,0.014573,-0.006522999999999999,-0.0022689999999999997,-0.002124,-0.0021300000000000004,120.9668,119.5111,119.5276,-0.991,-0.99,-0.989,2.44,1.92,3.32,4.2,3.29,0.05,0.011892,28.0,1.99
1-05-26pm,50.082,246.92,430.0533,247.7751,425.1721,243.7328,423.775,0.07105,0.062204999999999996,0.059689,0.071645,0.062788,0.009641,0.0,-0.009212999999999999,-0.008539,-0.008744,0.047950000000000007,0.01769,0.015557,0.014702999999999999,0.047535999999999995,0.017553,0.015425999999999999,0.014554999999999998,-0.006522,-0.002275,-0.0021149999999999997,-0.002131,120.9723,119.5605,119.4726,-0.991,-0.99,-0.989,2.41,1.9100000000000001,3.44,4.19,3.29,0.05,0.011892,28.0,2.02
1-05-33pm,50.083,247.0396,430.1186,247.6345,424.5599,243.0177,422.7458,0.071029,0.062231999999999996,0.059552999999999995,0.071625,0.062818,0.009719,0.0,-0.009217999999999999,-0.008558,-0.008695,0.047861,0.017672,0.015562999999999999,0.014626,0.047446999999999996,0.017535,0.015430999999999999,0.014478999999999999,-0.006508,-0.002274,-0.0021200000000000004,-0.002113,121.0877,119.5715,119.3463,-0.991,-0.99,-0.989,2.43,1.9100000000000001,3.48,4.24,3.37,0.05,0.011892,28.0,2.05
1-05-39pm,50.092,246.9562,429.4749,247.765,426.5447,244.63,424.5773,0.070952,0.06221000000000001,0.059796999999999996,0.07155399999999999,0.06279,0.009686,0.0,-0.009261,-0.008513999999999999,-0.008820000000000001,0.048013,0.01767,0.015557,0.014785999999999999,0.047595,0.017532,0.015427,0.014634999999999999,-0.006554,-0.002287,-0.0021089999999999998,-0.002157,120.6922,119.8462,119.4672,-0.991,-0.99,-0.989,2.46,1.92,3.5300000000000002,4.21,3.31,0.05,0.011892,28.0,2.15
1-05-50pm,50.096,246.8657,429.7844,247.9374,426.1606,244.2802,424.1899,0.07105199999999999,0.062227,0.059746999999999995,0.071653,0.062809,0.009739,0.0,-0.009254,-0.008532999999999999,-0.008787,0.048012,0.017688,0.015571999999999999,0.014752,0.047595,0.017550000000000003,0.015441999999999999,0.014601999999999999,-0.006546,-0.002284,-0.0021149999999999997,-0.002146,120.802,119.7418,119.4617,-0.991,-0.99,-0.989,2.46,1.9100000000000001,3.56,4.26,3.24,0.05,0.011892,28.0,2.08
1-05-57pm,50.104,246.9216,429.3302,247.4482,426.2468,245.1409,425.2928,0.071057,0.062172,0.059920999999999995,0.071662,0.062752,0.009542,0.0,-0.009297,-0.008513,-0.008823,0.048069,0.017695,0.015528,0.014846999999999999,0.047650000000000005,0.017556,0.015397,0.014695999999999999,-0.006565,-0.0022949999999999997,-0.002106,-0.002163,120.7636,119.632,119.61,-0.991,-0.99,-0.989,2.46,1.96,3.58,4.15,3.31,0.06,0.011892,28.0,2.09
1-06-03pm,50.1,246.6361,429.2012,247.3397,425.9479,244.8788,424.5824,0.07100000000000001,0.062165,0.059801999999999994,0.07159599999999999,0.062746,0.009573,0.0,-0.009217,-0.008520000000000002,-0.008796,0.047968,0.017672,0.015526,0.014769,0.047562,0.017521,0.015389,0.014650999999999999,-0.006539,-0.002273,-0.002107,-0.002147,120.78,119.7034,119.5221,-0.991,-0.99,-0.989,2.43,1.92,3.66,4.23,3.25,0.06,0.011892,28.0,2.08
1-06-09pm,50.104,246.9323,429.1592,247.4302,425.7274,244.3457,424.5983,0.071022,0.062209,0.059724,0.071617,0.062792,0.009736999999999999,0.0,-0.009211,-0.008542,-0.008813,0.047971,0.017684,0.015536,0.014750999999999998,0.047555,0.017547999999999998,0.015404999999999999,0.014601,-0.006541,-0.002274,-0.002113,-0.002153,120.6922,119.7143,119.599,-0.991,-0.99,-0.989,2.43,1.94,3.52,4.2,3.27,0.06,0.011892,28.0,2.08
1-06-15pm,50.106,247.1804,428.9101,247.3276,425.9399,244.6514,425.4166,0.071111,0.062129,0.059828,0.07171000000000001,0.06271299999999999,0.009864999999999999,0.0,-0.009255,-0.008541,-0.008801999999999999,0.048028999999999995,0.017724999999999998,0.015510000000000001,0.014794,0.047611,0.017587,0.015378999999999999,0.014643999999999999,-0.006554,-0.002287,-0.0021119999999999997,-0.002153,120.5109,119.7363,119.7583,-0.991,-0.99,-0.989,2.4,1.9,3.48,4.13,3.34,0.05,0.011892,28.0,2.05
1-06-22pm,50.104,247.5212,428.8471,247.2661,426.2845,245.172,426.5194,0.071112,0.062158,0.059881,0.071713,0.06274099999999999,0.009833999999999999,0.0,-0.009264999999999999,-0.008536,-0.008813,0.048102,0.017750000000000002,0.015512999999999999,0.014839,0.04768000000000001,0.017610999999999998,0.015380000000000001,0.014686999999999999,-0.0065639999999999995,-0.002293,-0.0021100000000000003,-0.00216,120.368,119.7089,119.9286,-0.991,-0.99,-0.989,2.2,1.78,3.36,3.73,3.07,0.05,0.011892,28.0,2.05
1-06-28pm,50.107,247.5205,428.1348,246.9894,427.1873,246.1479,427.5352,0.071055,0.062072999999999996,0.060052999999999995,0.071655,0.062654,0.009831,0.0,-0.009252999999999999,-0.008509,-0.008844,0.048151,0.017736,0.015474,0.014941,0.047732,0.017598,0.015344,0.014789,-0.006568999999999999,-0.0022900000000000004,-0.002101,-0.002176,120.1483,119.8517,120.0055,-0.991,-0.99,-0.989,2.43,1.9300000000000002,3.54,4.26,3.21,0.06,0.011892,28.0,2.08
1-06-36pm,50.104,247.431,427.1235,246.6609,428.1167,247.212,428.7333,0.071171,0.062065999999999996,0.060176999999999994,0.07177399999999999,0.062646,0.010043999999999999,0.0,-0.009285,-0.008505,-0.008865,0.048248,0.017759,0.015451999999999999,0.015037,0.047827999999999996,0.017620999999999998,0.015321999999999999,0.014884,-0.006587,-0.002297,-0.002097,-0.002191,119.8572,119.9835,120.1648,-0.991,-0.99,-0.989,2.42,1.9500000000000002,3.58,4.17,3.26,0.06,0.011892,28.0,2.1
1-06-43pm,50.104,247.211,426.5989,246.736,428.6749,247.251,428.5114,0.07113799999999999,0.062088,0.060190999999999995,0.07174599999999999,0.062668,0.010201,0.0,-0.009318,-0.008503,-0.008871,0.048241,0.017736,0.015462,0.015042999999999999,0.047819,0.017596999999999998,0.015332,0.014889,-0.006594999999999999,-0.002303,-0.002098,-0.002193,119.6704,120.1978,120.1373,-0.991,-0.99,-0.989,2.43,1.9,3.61,4.19,3.24,0.06,0.011892,28.0,2.13
1-06-51pm,50.101,246.9239,427.9978,247.4344,427.3516,245.5259,426.1682,0.071079,0.062162999999999996,0.059979,0.07168000000000001,0.062746,0.010001999999999999,0.0,-0.009261,-0.008527999999999999,-0.008831,0.048109,0.017699,0.015524999999999999,0.014884999999999999,0.047688,0.017561,0.015392999999999999,0.014733,-0.006565,-0.002286,-0.0021100000000000003,-0.002168,120.1538,119.9945,119.8572,-0.991,-0.99,-0.989,2.33,1.82,3.4,3.85,2.99,0.05,0.011892,28.0,2.02
1-06-57pm,50.096,247.1803,429.1028,247.7328,427.1519,245.1165,425.5169,0.07109,0.062216999999999995,0.059911,0.07169099999999999,0.062802,0.009929,0.0,-0.009267,-0.008546,-0.008820999999999999,0.048121,0.017720000000000003,0.015557999999999999,0.014842999999999999,0.047699,0.017582,0.015425,0.014692,-0.00657,-0.0022900000000000004,-0.002117,-0.002162,120.4395,119.9451,119.621,-0.991,-0.99,-0.989,2.2800000000000002,1.8399999999999999,3.42,3.92,3.11,0.05,0.011892,28.0,2.1
1-07-04pm,50.093,246.7975,428.4693,247.7458,427.9243,245.8134,425.9426,0.071059,0.062221,0.060018999999999996,0.071655,0.062806,0.009916,0.0,-0.009226999999999999,-0.008546999999999999,-0.008848,0.048156,0.017684,0.015559,0.014912,0.047737999999999996,0.017547999999999998,0.015429,0.014761,-0.006568999999999999,-0.002277,-0.002117,-0.002175,120.2966,120.022,119.6869,-0.991,-0.99,-0.989,2.48,1.9100000000000001,3.5700000000000003,4.31,3.35,0.06,0.011892,28.0,2.1
1-07-11pm,50.097,247.1141,428.3832,247.6701,428.7273,247.1042,427.8781,0.07110899999999999,0.062226,0.060191999999999996,0.071713,0.062807,0.009748,0.0,-0.009283999999999999,-0.008524,-0.008898999999999999,0.048311,0.017721,0.015555,0.015035,0.04789,0.017582999999999998,0.015425,0.014881,-0.006604,-0.002294,-0.002111,-0.002199,120.1593,119.9011,119.9451,-0.991,-0.99,-0.989,2.5,2.0,3.64,4.32,3.38,0.06,0.011892,28.0,2.13
1-07-19pm,50.101,247.2744,428.5561,247.4075,428.0596,246.901,427.8438,0.07113599999999999,0.062185,0.060141999999999994,0.07173199999999999,0.062766,0.009722999999999999,0.0,-0.009226,-0.008520000000000002,-0.008865,0.048244999999999996,0.017726,0.015534,0.014986,0.047826999999999995,0.017602,0.015399,0.014832999999999999,-0.006588,-0.002286,-0.002113,-0.002188,120.3076,119.7803,119.9176,-0.991,-0.99,-0.989,2.5,1.99,3.67,4.34,3.41,0.06,0.011892,28.0,2.14
1-07-25pm,50.106,246.9867,429.4025,248.0289,427.3813,245.5581,425.9304,0.071029,0.062247,0.059990999999999996,0.071629,0.06282599999999999,0.009616,0.0,-0.009245999999999999,-0.008513,-0.008813,0.048161999999999996,0.017691,0.015581999999999999,0.014889,0.047747,0.017554,0.015453,0.014738999999999999,-0.006559,-0.002283,-0.002111,-0.0021639999999999997,120.5383,119.7583,119.7089,-0.991,-0.99,-0.989,2.54,1.98,3.61,4.37,3.44,0.06,0.011892,28.0,2.13
1-07-31pm,50.1,247.2943,429.1796,247.783,427.5921,245.913,426.6631,0.07109399999999999,0.06223000000000001,0.060024999999999995,0.071698,0.06281099999999999,0.009726,0.0,-0.009282,-0.008527,-0.008849,0.048213,0.017730000000000003,0.015562999999999999,0.014920000000000001,0.047793999999999996,0.017592,0.015432999999999999,0.014768,-0.006584,-0.0022949999999999997,-0.0021119999999999997,-0.002176,120.412,119.8132,119.7803,-0.991,-0.99,-0.989,2.5,1.9500000000000002,3.62,4.33,3.35,0.06,0.011892,28.0,2.12
1-07-36pm,50.09,247.1784,428.5934,247.4707,427.476,246.0678,426.8909,0.071035,0.062137,0.060009,0.071633,0.062722,0.009793999999999999,0.0,-0.009234,-0.008544999999999999,-0.008825,0.048152,0.017706,0.015522,0.014924999999999999,0.047734,0.017568999999999998,0.015391,0.014773999999999999,-0.006568,-0.0022819999999999997,-0.002114,-0.0021709999999999998,120.3076,119.8242,119.8736,-0.991,-0.99,-0.989,2.49,1.9300000000000002,3.68,4.33,3.32,0.06,0.011892,28.0,2.11
1-07-47pm,50.093,247.4054,430.5493,248.2415,426.4881,244.623,425.1533,0.071148,0.062273999999999996,0.059826,0.071743,0.062861,0.009703999999999999,0.0,-0.00922,-0.008565999999999999,-0.008801,0.048145,0.017749,0.015604,0.014792,0.047729,0.017613,0.015472999999999999,0.014641999999999999,-0.006560000000000001,-0.002281,-0.002126,-0.002153,120.8185,119.632,119.555,-0.991,-0.99,-0.989,2.52,1.9500000000000002,3.49,4.29,3.3,0.06,0.011892,28.0,2.09
1-07-59pm,50.084,246.9715,429.7814,248.1545,426.9202,245.3953,425.9214,0.071101,0.062283,0.059955999999999995,0.071703,0.062864,0.009507,0.0,-0.009271999999999999,-0.008524,-0.008818,0.048179,0.017707999999999998,0.015600000000000001,0.014870999999999999,0.047760000000000004,0.017570000000000002,0.015469,0.01472,-0.006568999999999999,-0.0022900000000000004,-0.0021149999999999997,-0.0021639999999999997,120.6702,119.555,119.7803,-0.991,-0.99,-0.989,2.45,1.9300000000000002,3.47,4.3,3.3,0.05,0.011892,28.0,2.02
1-08-06pm,50.076,245.593,427.1305,246.6775,424.9586,244.4014,423.8657,0.070865,0.062043999999999995,0.059788999999999995,0.071464,0.062623,0.009562,0.0,-0.00924,-0.008494,-0.008778,0.047767,0.017551,0.015446999999999999,0.014769,0.047353,0.017414,0.015318,0.014620000000000001,-0.00651,-0.0022689999999999997,-0.002095,-0.0021449999999999998,120.5878,119.6374,119.7803,-0.991,-0.99,-0.989,2.51,2.0,3.43,4.29,3.3,0.06,0.011892,28.0,2.06
1-08-12pm,50.077,246.3161,428.6761,247.5834,426.1108,244.9398,424.9228,0.070954,0.062137,0.059862,0.07155299999999999,0.062721,0.009545999999999999,0.0,-0.009238999999999999,-0.008537,-0.008792,0.047972,0.017624,0.015528,0.014820000000000002,0.047556,0.017487,0.015397,0.014671,-0.006542999999999999,-0.002275,-0.002113,-0.002153,120.6537,119.5935,119.7583,-0.991,-0.99,-0.989,2.45,2.01,3.41,4.26,3.5300000000000002,0.05,0.011892,28.0,2.03
1-08-20pm,50.073,245.9625,428.5983,247.252,425.1297,244.149,423.4767,0.070919,0.062174999999999994,0.059706999999999996,0.071519,0.06275499999999999,0.009614,0.0,-0.009241,-0.008513,-0.008754,0.047844,0.017606999999999998,0.01552,0.014717,0.047429,0.017469,0.015390000000000001,0.014568999999999999,-0.006515,-0.002275,-0.002105,-0.0021349999999999997,120.7746,119.6649,119.566,-0.991,-0.99,-0.989,2.44,2.01,3.38,4.15,3.41,0.05,0.011892,28.0,2.09
1-08-27pm,50.062,245.9743,427.7685,246.9144,425.326,244.6834,424.6748,0.070876,0.062028999999999994,0.059827,0.07146899999999999,0.062609,0.009587,0.0,-0.009189,-0.008499,-0.008812,0.047847,0.017588,0.015449,0.014810000000000002,0.047432999999999996,0.017452,0.015319,0.014660000000000001,-0.006516999999999999,-0.002261,-0.002097,-0.0021579999999999998,120.5658,119.6924,119.7473,-0.991,-0.99,-0.989,2.42,2.05,3.46,4.18,3.5300000000000002,0.05,0.011892,28.0,2.06
1-08-33pm,50.06,246.3276,427.235,246.6075,426.4052,246.1223,426.4443,0.07095499999999999,0.06205000000000001,0.060072999999999994,0.071547,0.062625,0.009452,0.0,-0.009189,-0.008466999999999999,-0.008882,0.048012,0.017624,0.015443,0.014946,0.047597,0.017488,0.015314,0.014792999999999999,-0.006536999999999999,-0.002263,-0.002088,-0.002186,120.368,119.6484,119.989,-0.991,-0.99,-0.989,2.38,2.04,3.51,4.15,3.54,0.05,0.011892,28.0,2.06
1-08-40pm,50.062,246.1249,427.3508,246.9213,426.3415,245.6279,425.7295,0.070946,0.062086999999999996,0.059971,0.07154,0.062667,0.009576,0.0,-0.009193,-0.008499,-0.008846999999999999,0.047970000000000006,0.017606999999999998,0.015472999999999999,0.01489,0.047554,0.017471999999999998,0.015342999999999999,0.014738,-0.006534,-0.0022619999999999997,-0.002098,-0.002173,120.3735,119.6924,119.9396,-0.991,-0.99,-0.989,2.39,2.0,3.51,4.19,3.45,0.06,0.011892,28.0,2.04
1-08-48pm,50.07,246.4212,427.841,246.9558,425.8199,245.5711,426.2333,0.07099899999999999,0.062105,0.059962999999999995,0.07159599999999999,0.062684,0.009438,0.0,-0.009226,-0.008503,-0.008827999999999999,0.048006,0.017641999999999998,0.01548,0.014884,0.04759000000000001,0.017506,0.01535,0.014733,-0.006541,-0.002273,-0.0020989999999999997,-0.002168,120.4724,119.4617,120.0714,-0.991,-0.99,-0.989,2.41,2.06,3.47,4.15,3.5,0.06,0.011892,28.0,2.05
1-08-54pm,50.067,246.3835,427.7276,247.0608,426.5882,245.8138,426.1173,0.070978,0.062104,0.060030999999999994,0.071571,0.06268499999999999,0.009582,0.0,-0.009193,-0.008512,-0.008818,0.048034,0.017633,0.015486999999999999,0.014915,0.04762,0.017498,0.015356,0.014764,-0.006535,-0.002265,-0.002103,-0.002167,120.3955,119.6759,119.9341,-0.991,-0.99,-0.989,2.43,2.03,3.5,4.22,3.5,0.06,0.011892,28.0,2.09
1-09-03pm,50.068,246.7635,428.3659,246.9278,426.0683,245.5416,425.9544,0.071029,0.062095,0.059965,0.071628,0.062674,0.009522,0.0,-0.009243999999999999,-0.0085,-0.008841,0.048033,0.017675,0.015475,0.014882999999999999,0.047616,0.017537999999999998,0.015345,0.014731999999999999,-0.0065509999999999995,-0.002281,-0.002098,-0.0021709999999999998,120.5878,119.599,119.8187,-0.991,-0.99,-0.989,2.38,2.02,3.56,4.26,3.45,0.06,0.011892,28.0,2.07
1-09-09pm,50.068,246.8465,429.9042,247.4311,425.2436,244.4326,424.804,0.071103,0.062148999999999996,0.059830999999999995,0.07169299999999999,0.062732,0.009569,0.0,-0.009181,-0.008530000000000001,-0.00877,0.04802000000000001,0.0177,0.015517,0.014804,0.047604999999999995,0.017564,0.015385,0.014655,-0.006522999999999999,-0.002266,-0.0021100000000000003,-0.002147,120.9778,119.5056,119.5221,-0.991,-0.99,-0.989,2.33,1.98,3.43,4.15,3.39,0.05,0.011892,28.0,2.0
1-09-15pm,50.064,246.6111,428.9501,247.2733,426.1913,245.3062,425.1718,0.071021,0.062162999999999996,0.059884,0.071618,0.062744,0.009519,0.0,-0.009229,-0.008524,-0.008831,0.048024,0.017661,0.015515,0.014848,0.047607,0.017525,0.015384,0.014698,-0.00655,-0.002276,-0.002107,-0.002166,120.7855,119.61,119.61,-0.991,-0.99,-0.989,2.4,2.0,3.44,4.17,3.39,0.06,0.011892,28.0,2.03
1-09-21pm,50.062,246.3683,427.2983,246.8491,426.7975,245.9578,426.1937,0.070967,0.062108,0.06003000000000001,0.071558,0.06268599999999999,0.009661,0.0,-0.00918,-0.008494999999999999,-0.008846,0.048027,0.017629,0.015474,0.014924,0.047611,0.017494,0.015342999999999999,0.014771999999999999,-0.006534,-0.002261,-0.002097,-0.002175,120.2856,119.7967,119.9231,-0.991,-0.99,-0.989,2.36,1.9500000000000002,3.5300000000000002,4.1,3.47,0.05,0.011892,28.0,1.99
1-09-27pm,50.068,246.4634,424.9996,245.4549,427.3084,247.7431,428.8236,0.070975,0.061822999999999996,0.060275999999999996,0.071574,0.062395,0.009739,0.0,-0.00924,-0.008433,-0.008917,0.04805,0.017640000000000003,0.015314999999999999,0.015094999999999999,0.047632999999999995,0.017504,0.015186999999999999,0.014941,-0.006555999999999999,-0.002277,-0.0020700000000000002,-0.002209,119.7363,119.8791,120.39,-0.991,-0.99,-0.989,2.38,2.03,3.61,4.18,3.52,0.06,0.011892,28.0,2.08
1-09-33pm,50.066,246.8339,425.9165,246.272,428.2469,247.944,429.3701,0.07106000000000001,0.061968999999999996,0.060284,0.07166399999999999,0.06254799999999999,0.009863,0.0,-0.009285,-0.008489,-0.008893999999999999,0.048225,0.017695,0.0154,0.015130000000000001,0.047805,0.017556,0.015271,0.014976,7.299531e-32,-0.0022979999999999997,-0.0020829999999999998,-0.002211,119.7363,119.8736,120.3955,-0.991,-0.99,-0.989,2.45,2.09,3.58,4.23,3.44,0.06,0.011892,28.0,2.21
1-09-39pm,50.074,247.0361,428.7156,247.4774,427.8,246.6376,427.1954,0.071106,0.062199,0.060127,0.07170399999999999,0.06278399999999999,0.009677,0.0,-0.009245999999999999,-0.008548,-0.008823,0.048237999999999996,0.017713,0.015536999999999999,0.014988,0.047819,0.017575999999999998,0.015404999999999999,0.014837999999999999,-0.006575999999999999,-0.002284,-0.0021149999999999997,-0.002176,120.423,119.7363,119.8462,-0.991,-0.99,-0.989,2.36,2.04,3.46,4.16,3.46,0.06,0.011892,28.0,2.05
1-09-49pm,50.08,246.447,428.4869,247.6604,427.6504,246.4597,426.5623,0.07098399999999999,0.062215,0.060127999999999994,0.071583,0.062795,0.009420999999999999,0.0,-0.009236,-0.008515,-0.008857,0.048171,0.017641,0.015550999999999999,0.014979,0.047753,0.017504,0.015420999999999999,0.014827,-0.006568,-0.002276,-0.002108,-0.002183,120.4779,119.6649,119.8627,-0.991,-0.99,-0.989,2.39,2.05,3.44,4.02,3.5,0.06,0.011892,28.0,2.04
1-09-55pm,50.084,246.0783,426.4537,246.8703,428.1884,247.2086,427.348,0.070909,0.062098999999999994,0.060200000000000004,0.071507,0.062678,0.009646,0.0,-0.009228,-0.008505,-0.008910000000000001,0.048111999999999995,0.017596,0.015472999999999999,0.015044,0.047695,0.01746,0.015342999999999999,0.01489,-0.006573,-0.002271,-0.0020989999999999997,-0.002202,120.0,119.9341,120.0714,-0.991,-0.99,-0.989,2.52,2.11,3.5300000000000002,4.25,3.47,0.06,0.011892,28.0,2.14
1-10-01pm,50.083,246.2206,426.7026,246.9308,427.891,247.0229,427.4256,0.070925,0.062098999999999994,0.060225999999999995,0.071529,0.062676,0.009552999999999999,0.0,-0.009271999999999999,-0.008490000000000001,-0.008908,0.048125999999999995,0.017612,0.015475999999999998,0.015038999999999999,0.047701999999999994,0.017473,0.015344,0.014884,7.298349e-32,-0.002283,-0.0020959999999999998,-0.0022,120.0385,119.8462,120.1208,-0.991,-0.99,-0.989,2.2,1.9300000000000002,3.48,4.02,3.37,0.05,0.011892,28.0,1.9500000000000002
1-10-07pm,50.08,246.1619,426.2893,246.7641,428.118,247.4034,427.8807,0.07096899999999999,0.062060000000000004,0.06026000000000001,0.071574,0.062635,0.009633,0.0,-0.009282,-0.008463,-0.008879,0.048111999999999995,0.017609,0.015420999999999999,0.015082,0.047693,0.017480000000000002,0.015290999999999999,0.014927999999999999,-0.006559,-0.0022700000000000003,-0.0020800000000000003,-0.0022069999999999998,119.8022,119.8791,120.3241,-0.991,-0.99,-0.989,2.29,2.02,3.4,3.92,3.4,0.06,0.011892,28.0,2.03
1-10-13pm,50.078,246.4147,425.949,246.2933,428.1823,247.9545,428.7346,0.070992,0.06199,0.060350999999999995,0.071597,0.06256199999999999,0.009595,0.0,-0.009289,-0.008446,-0.008924999999999999,0.048177,0.017641999999999998,0.015408,0.015127,0.047757,0.017504,0.015279,0.014972999999999998,-0.006581999999999999,-0.002288,-0.0020800000000000003,-0.0022129999999999997,119.8627,119.8627,120.2802,-0.991,-0.99,-0.989,2.39,2.07,3.44,3.95,3.43,0.06,0.011892,28.0,2.07
1-10-20pm,50.078,246.748,427.3593,246.7064,427.2283,246.7892,427.5519,0.071033,0.062049,0.060188,0.071632,0.062626,0.009585999999999999,0.0,-0.009238,-0.008477,-0.008858,0.048138,0.017675,0.015450000000000002,0.015012999999999999,0.047722,0.017537999999999998,0.015321,0.014861999999999998,-0.0065569999999999995,-0.0022789999999999998,-0.002091,-0.002186,120.2856,119.6924,120.0275,-0.991,-0.99,-0.989,2.46,2.11,3.63,4.28,3.47,0.06,0.011892,28.0,2.11
1-10-28pm,50.064,247.171,429.5186,247.4632,426.3958,245.5692,426.1544,0.071159,0.062188,0.059926,0.071754,0.062775,0.009609,0.0,-0.009223,-0.008558,-0.008818,0.04812,0.017724,0.015536999999999999,0.014858999999999999,0.047723999999999996,0.017598,0.015401,0.014724,-0.0065569999999999995,-0.0022789999999999998,-0.002118,-0.002154,120.8734,119.4342,119.6979,-0.991,-0.99,-0.989,2.3,2.05,3.36,3.9,3.35,0.05,0.011892999999999999,28.0,2.0
1-10-34pm,50.057,246.8032,430.0271,247.8208,425.393,244.018,423.9487,0.071116,0.062243,0.05976000000000001,0.07171000000000001,0.062827,0.009637999999999999,0.0,-0.009207,-0.00854,-0.008728,0.048004,0.017698,0.015569,0.014737,0.047591999999999995,0.017561999999999998,0.015437999999999999,0.014591,-0.006519,-0.0022719999999999997,-0.002116,-0.002129,120.9888,119.5331,119.4836,-0.991,-0.99,-0.989,2.44,2.08,3.46,4.19,3.45,0.06,0.011892999999999999,28.0,2.07
1-10-41pm,50.047,246.9331,430.1691,247.4894,424.3025,243.9564,424.4359,0.071086,0.062190999999999996,0.059723,0.071681,0.06276799999999999,0.009297,0.0,-0.009212999999999999,-0.008494999999999999,-0.008735,0.047958999999999995,0.0177,0.015534,0.014724,0.047547,0.017563,0.015404999999999999,0.014577999999999999,-0.006508,-0.002275,-0.0021019999999999997,-0.0021300000000000004,121.1371,119.187,119.6814,-0.991,-0.99,-0.989,2.55,2.08,3.38,4.27,3.49,0.05,0.011892999999999999,28.0,2.0
1-10-47pm,50.04,247.0022,430.5679,248.1379,425.6407,244.4772,424.8466,0.071118,0.062273999999999996,0.059794999999999994,0.071715,0.062854,0.009387999999999999,0.0,-0.00923,-0.008520000000000002,-0.008772,0.048083999999999995,0.017713,0.015595999999999999,0.014775,0.047670000000000004,0.017575999999999998,0.015465999999999999,0.014627,-0.006539,-0.0022800000000000003,-0.002114,-0.002144,121.0327,119.3353,119.6374,-0.991,-0.99,-0.989,2.48,2.09,3.44,4.24,3.48,0.05,0.011892999999999999,28.0,2.02
1-10-54pm,50.04,247.375,430.4744,247.8167,426.1983,245.3691,426.0125,0.07117699999999999,0.062217999999999996,0.059933999999999994,0.071772,0.062804,0.009368,0.0,-0.009221,-0.008557,-0.008797,0.048187,0.01776,0.015557999999999999,0.014870000000000001,0.047771999999999995,0.017623,0.015427,0.014721,-0.006561,-0.002281,-0.002119,-0.002159,121.0163,119.2859,119.7034,-0.991,-0.99,-0.989,2.48,2.06,3.5,4.35,3.59,0.05,0.011892999999999999,28.0,2.03
1-11-00pm,50.039,247.323,430.4893,247.8844,426.4568,245.6128,426.187,0.07117000000000001,0.062243,0.059979,0.071769,0.06282399999999999,0.009354999999999999,0.0,-0.009252999999999999,-0.008523,-0.008808,0.048212,0.017750000000000002,0.015573,0.014889,0.047795,0.017612,0.015441999999999999,0.014740000000000001,-0.0065639999999999995,-0.002288,-0.0021119999999999997,-0.002163,120.9668,119.3628,119.6759,-0.991,-0.99,-0.989,2.43,2.09,3.5,4.27,3.51,0.06,0.011892999999999999,28.0,2.04
1-11-06pm,50.038,247.0459,430.5288,247.7791,425.2706,244.6324,424.9729,0.071064,0.062196999999999995,0.059822999999999994,0.071662,0.062778,0.009257,0.0,-0.009233,-0.008520999999999999,-0.008766,0.048048999999999994,0.017703,0.015555,0.014790999999999999,0.047633999999999996,0.017566,0.015425,0.014643,-0.006536999999999999,-0.002281,-0.002111,-0.002144,121.1426,119.2474,119.6155,-0.991,-0.99,-0.989,2.46,2.08,3.5,4.31,3.5700000000000003,0.05,0.011892999999999999,28.0,2.04
1-11-12pm,50.045,247.129,430.7337,248.0621,425.645,244.4179,424.6613,0.0711,0.062228,0.059803999999999996,0.071694,0.062809,0.009436,0.0,-0.009214,-0.008525,-0.00875,0.04807,0.017717,0.015580000000000002,0.014771999999999999,0.047656,0.017581,0.015450000000000002,0.014624999999999999,-0.00653,-0.002277,-0.002114,-0.0021379999999999997,121.0877,119.3957,119.5221,-0.991,-0.99,-0.989,2.44,2.03,3.49,4.27,3.41,0.06,0.011892999999999999,28.0,2.08
1-11-18pm,50.045,247.4288,430.1337,247.7205,425.7084,244.4542,425.1937,0.071196,0.062186,0.059794999999999994,0.071798,0.06277,0.009751,0.0,-0.009275,-0.008539,-0.008751,0.048086,0.017765,0.015548999999999999,0.014771999999999999,0.047670000000000004,0.017626,0.015418,0.014624,-0.006549,-0.0022949999999999997,-0.0021149999999999997,-0.002139,120.824,119.5441,119.6374,-0.991,-0.99,-0.989,2.44,1.98,3.49,4.26,3.37,0.05,0.011892999999999999,28.0,2.07
